distance_km,hour,day_of_week,passengers,weather,is_peak,surge_multiplier,fare
7.882038752371629,9,2,4,1,1,1.8,228.77
13.933527982544307,17,1,2,1,1,1.9000000000000001,401.98
12.670200064177374,16,5,5,1,0,1.3,278.99
28.74353165419824,16,2,6,1,0,1.3,575.53
32.95339886278729,0,5,3,0,0,1.0,488.7
19.995775388446255,21,0,3,1,0,1.3,404.49
8.486072989921976,3,3,6,0,0,1.0,155.24
5.561436440210524,10,5,3,1,1,1.8,186.64
14.758138344580907,8,3,1,0,1,1.5,352.85
9.456136397867565,8,4,2,2,1,2.2,306.35
9.269668095098124,2,1,2,1,0,1.3,196.19
22.59375927207163,5,6,5,1,0,1.3,455.56
19.66886641302804,5,6,6,0,0,1.0,300.55
31.4121375791915,9,4,6,1,1,1.8,846.36
10.626527796274571,9,4,1,1,1,1.8,303.94
17.620293352382213,16,1,5,1,0,1.3,349.2
29.862916961876213,14,0,4,2,0,1.7,757.63
15.527332990331036,3,3,2,0,0,1.0,260.34
17.287590601181382,21,2,3,1,0,1.3,356.16
6.595838992330966,9,1,6,0,1,1.5,184.88
6.962714817699803,7,4,5,0,0,1.0,145.13
10.581315678982687,0,6,4,1,0,1.3,222.51
21.696994838487964,23,2,3,1,0,1.3,433.04
8.814637200993156,21,5,3,0,0,1.4,202.94
19.040554217224607,16,1,5,1,0,1.3,396.09
15.796754203888508,11,5,5,0,0,1.0,261.44
14.609878306340685,11,1,5,0,0,1.0,226.91
19.77089836222118,12,0,2,1,0,1.3,382.06
11.645427084371068,13,5,6,0,0,1.0,204.9
9.075302500084883,7,0,6,0,0,1.0,164.72
16.812820386432524,13,3,1,0,0,1.0,263.37
6.1647836852152285,6,3,6,1,0,1.3,148.18
22.059395090045403,16,2,5,0,0,1.0,342.18
30.126723451850445,10,3,6,0,1,1.5,677.64
11.71966032214859,0,5,2,0,0,1.0,204.08
12.396108059883202,7,5,1,1,0,1.3,259.72
26.55631354409182,12,1,4,0,0,1.0,415.1
27.095302491293246,23,1,1,0,0,1.0,411.84
7.056334564487031,16,1,2,0,0,1.0,120.42
17.626024934105317,23,5,2,0,0,1.4,391.45
27.17687798401454,23,1,6,0,0,1.0,433.93
5.122888288037568,11,0,1,0,0,1.0,108.71
6.160227753143894,15,1,1,0,0,1.0,108.38
16.983868581649237,9,1,6,0,1,1.5,386.87
14.595778578875178,15,1,2,0,0,1.0,232.46
21.361963023303748,2,4,2,0,0,1.0,350.28
11.21593955542843,0,5,4,0,0,1.0,198.01
18.497489990839636,18,5,2,1,1,1.9000000000000001,526.2
22.100635009079316,23,2,2,1,0,1.3,437.24
13.720867908343047,7,5,3,0,0,1.0,224.99
9.852886548183912,15,6,3,0,0,1.0,173.46
14.707856497253195,14,2,3,1,0,1.3,304.45
16.476059961589012,6,1,5,2,0,1.7,427.52
15.319991077430394,1,5,6,1,0,1.3,311.13
10.677234366342075,12,1,5,0,0,1.0,190.35
6.686331600684308,4,2,2,0,0,1.0,121.46
13.402575938904082,9,3,3,0,1,1.5,326.1
21.03854686693724,7,4,6,0,0,1.0,340.47
15.128058783661624,12,4,4,0,0,1.0,248.95
10.816911311376336,18,5,4,1,1,1.9000000000000001,319.99
8.814271370235375,5,3,4,0,0,1.0,166.85
11.168524466258853,17,1,2,0,1,1.6,289.95
18.221540540912574,7,2,6,1,0,1.3,369.98
9.111416200082811,8,6,3,0,1,1.5,230.2
10.207450706044007,16,4,2,0,0,1.0,170.04
6.643004710014514,3,3,2,1,0,1.3,156.22
13.358575124678989,21,6,4,2,0,2.0999999999999996,424.2
21.146600025784142,17,3,3,1,1,1.9000000000000001,594.59
6.245477111621281,5,0,5,0,0,1.0,134.34
37.882722354714694,10,5,1,0,1,1.5,836.99
22.993571666959944,22,3,2,0,0,1.0,344.78
26.4716171640112,21,0,3,1,0,1.3,516.55
10.817421189777797,9,0,1,1,1,1.8,310.02
27.7707696756446,10,5,1,0,1,1.5,606.84
21.43341825307238,7,4,5,1,0,1.3,426.91
14.710171662617482,20,6,5,1,1,2.3,518.04
19.654408928784125,2,6,2,0,0,1.0,304.85
22.240870588706006,1,1,2,0,0,1.0,334.73
6.439459646427566,17,1,3,1,1,1.9000000000000001,204.61
24.394000670297643,1,3,5,0,0,1.0,379.83
23.549779406853105,11,2,6,1,0,1.3,483.06
29.119784464672957,4,6,5,0,0,1.0,466.51
22.854638679433332,3,6,6,0,0,1.0,364.65
26.998061891315118,15,2,3,1,0,1.3,528.12
9.353979263603462,13,0,6,1,0,1.3,203.35
10.318745368239071,1,6,5,0,0,1.0,173.29
10.76508808335678,20,5,4,1,1,2.3,393.93
18.412854823810573,6,3,1,1,0,1.3,355.34
16.41853937950413,20,3,4,0,1,1.6,411.06
18.287091468332527,10,1,1,2,1,2.2,614.33
14.79887460986725,23,2,6,0,0,1.0,241.01
9.691889690693515,11,4,3,2,0,1.7,251.34
16.65320563199251,21,6,3,0,0,1.4,366.24
12.505404515550179,4,6,1,1,0,1.3,269.88
16.3544495832761,23,5,1,0,0,1.4,344.63
9.26835920226345,15,3,1,2,0,1.7,260.26
20.526609836752726,21,3,1,0,0,1.0,329.35
18.067914963242405,6,1,2,0,0,1.0,290.01
26.05120439745343,7,4,5,1,0,1.3,510.95
11.410491350424474,3,4,5,0,0,1.0,206.21
25.1237995734072,3,4,3,1,0,1.3,489.08
21.672461739545,5,5,2,0,0,1.0,337.05
20.258134456902326,1,4,1,0,0,1.0,312.7
5.170076353249505,8,6,2,1,1,1.8,166.53
21.945062526504763,7,2,1,0,0,1.0,340.64
14.310605333484574,17,5,6,1,1,1.9000000000000001,422.46
3.2383103077159223,11,6,5,0,0,1.0,83.4
18.50506051167525,15,0,1,0,0,1.0,295.83
22.76152354965493,0,6,6,0,0,1.0,354.83
14.17585234304376,19,4,5,0,1,1.6,351.05
29.15458780763509,3,0,1,1,0,1.3,571.7
23.958947794778837,13,0,6,0,0,1.0,384.86
17.182880573050312,17,6,3,0,1,1.6,415.36
13.366534885307995,4,1,5,2,0,1.7,352.09
9.052104798497528,2,4,6,0,0,1.0,163.14
15.501726348537279,18,2,3,1,1,1.9000000000000001,433.58
12.647116061664619,11,1,2,2,0,1.7,342.56
11.530983596575489,18,6,1,1,1,1.9000000000000001,341.61
9.023054737939592,19,1,2,0,1,1.6,228.94
11.850636506855157,10,6,1,1,1,1.8,336.3
20.258981437973603,20,0,5,0,1,1.6,500.88
20.73907465911633,19,3,1,0,1,1.6,496.15
1.6390568113618345,8,2,6,2,1,2.2,96.1
26.68745665747569,19,5,4,0,1,1.6,639.25
6.955462702352213,22,4,4,1,0,1.3,164.47
29.66572019835942,4,4,4,0,0,1.0,453.56
15.481888120740804,9,2,3,0,1,1.5,364.05
23.18547600296762,8,4,4,0,1,1.5,526.55
17.85766011949076,12,3,1,2,0,1.7,453.49
26.169000872858636,7,5,2,0,0,1.0,395.95
1.546827684760031,21,3,3,0,0,1.0,70.43
24.134944374150276,12,4,5,0,0,1.0,374.88
28.506281605204244,21,1,3,0,0,1.0,424.84
16.129218299777843,17,5,6,0,1,1.6,412.73
8.855961517375203,22,5,6,0,0,1.4,215.24
19.275294181594436,8,4,2,0,1,1.5,438.18
22.094156353887307,8,4,4,0,1,1.5,501.53
26.01179613122406,1,2,2,0,0,1.0,408.21
17.61224524177321,6,3,3,0,0,1.0,274.79
6.701989903365841,4,5,3,2,0,1.7,204.29
28.190128247689266,20,1,3,0,1,1.6,670.12
29.91639413865469,5,2,2,0,0,1.0,460.18
10.42374352145559,12,2,1,1,0,1.3,218.08
11.163000403746214,23,1,1,0,0,1.0,209.75
18.811351471882293,17,1,6,1,1,1.9000000000000001,541.49
16.174305932599193,2,2,4,0,0,1.0,263.94
8.19515047570631,9,4,6,0,1,1.5,206.82
24.377147519868394,22,6,5,0,0,1.4,516.77
22.00699406339515,2,1,2,0,0,1.0,335.22
5.782184556502227,0,5,1,0,0,1.0,130.27
20.28044246900022,5,0,4,0,0,1.0,307.54
8.529066252576866,22,1,5,1,0,1.3,176.66
6.0817364965206675,15,5,4,0,0,1.0,118.68
19.695956148902532,16,2,4,1,0,1.3,399.4
24.05316185732403,15,0,6,1,0,1.3,490.62
22.284439360865107,9,2,6,1,1,1.8,604.65
31.230926528278125,6,3,5,0,0,1.0,474.57
21.99156881132416,7,3,3,0,0,1.0,343.94
17.166324959793176,2,4,1,1,0,1.3,350.61
13.840657615209876,4,1,1,2,0,1.7,352.05
15.782084168685365,18,6,5,1,1,1.9000000000000001,467.68
6.8004536226066765,6,6,1,0,0,1.0,112.3
13.004026566276515,17,2,2,0,1,1.6,323.33
11.041830915126425,21,0,2,1,0,1.3,234.17
21.7964341390607,17,5,2,2,1,2.3,724.43
28.81045040224318,5,1,5,0,0,1.0,443.62
19.683884530767887,4,4,6,0,0,1.0,314.07
19.199500915536227,5,2,4,2,0,1.7,496.89
17.621954458229894,5,5,4,0,0,1.0,287.01
3.9707729346740153,21,5,3,1,0,1.7,133.48
16.267695153384473,21,2,3,1,0,1.3,328.01
4.334782292149669,22,3,2,1,0,1.3,114.11
27.6333305653259,10,4,2,1,1,1.8,740.05
11.979462277508041,16,5,5,0,0,1.0,214.09
23.64874673406305,8,2,2,0,1,1.5,533.05
14.517792567249971,21,3,2,1,0,1.3,290.49
10.842954141834467,15,6,2,1,0,1.3,210.61
19.505232805389657,9,6,1,0,1,1.5,425.71
22.526694360391897,14,3,4,0,0,1.0,358.49
17.736942754655512,7,0,1,0,0,1.0,273.9
15.665199115644239,13,5,6,1,0,1.3,316.87
24.018525464695056,15,4,2,0,0,1.0,365.02
15.462373004369498,18,4,2,0,1,1.6,379.27
20.244186118419876,2,6,1,0,0,1.0,316.09
13.932468396371,12,2,1,1,0,1.3,279.7
23.704901340801694,8,6,5,0,1,1.5,545.12
2.0698257499819346,11,0,5,0,0,1.0,67.23
8.847361444588747,4,1,2,0,0,1.0,155.84
17.549443053447693,20,2,1,0,1,1.6,417.71
10.89925881355371,18,3,6,0,1,1.6,301.74
11.160509309537819,6,1,5,1,0,1.3,241.8
10.02761283174906,6,1,3,1,0,1.3,222.85
13.847235048739394,18,5,1,1,1,1.9000000000000001,401.72
18.93256430490215,7,2,4,0,0,1.0,313.01
4.284710887461094,5,5,3,0,0,1.0,89.2
11.49579866522607,2,0,3,1,0,1.3,249.43
6.744291316258994,21,4,6,0,0,1.0,133.9
13.785326008596911,0,0,1,1,0,1.3,284.41
15.622844498327986,5,2,6,1,0,1.3,323.57
28.334376423412024,22,4,2,0,0,1.0,445.99
29.54284098932616,19,1,4,0,1,1.6,698.86
10.203476867177352,19,6,5,0,1,1.6,256.11
17.98426926088509,18,6,6,0,1,1.6,443.81
17.684853308244517,20,3,5,1,1,1.9000000000000001,511.48
12.968389302302533,12,5,2,0,0,1.0,216.61
24.628509023833285,16,0,4,0,0,1.0,372.62
22.001043329986825,21,5,6,1,0,1.7,556.15
7.8031463597412865,17,5,4,0,1,1.6,227.66
5.63711603119409,19,6,3,1,1,1.9000000000000001,184.14
15.946223420304042,5,4,3,0,0,1.0,258.27
24.997137667669342,10,0,4,2,1,2.2,824.62
3.851906732153289,5,4,6,0,0,1.0,102.34
21.05588615324145,6,3,6,0,0,1.0,336.51
20.371132482656208,0,5,6,0,0,1.0,329.08
13.682089106095747,21,2,1,0,0,1.0,239.51
13.096035069375658,23,6,6,0,0,1.4,293.62
40.0,7,2,1,0,0,1.0,598.68
11.805589558627727,13,4,1,1,0,1.3,252.31
2.4698585247391587,21,4,4,1,0,1.3,83.43
32.62099765261038,19,2,5,1,1,1.9000000000000001,903.35
31.768743111640237,0,1,1,1,0,1.3,613.41
18.315010959331968,4,6,5,0,0,1.0,296.39
15.92328387837629,4,1,1,0,0,1.0,260.68
10.613863187176419,13,6,4,0,0,1.0,173.48
18.50616106061447,6,1,1,0,0,1.0,316.55
29.89461063165442,16,6,6,1,0,1.3,590.84
7.946044218795756,10,3,5,1,1,1.8,244.11
18.097251005597112,21,4,2,1,0,1.3,379.81
19.05728964914552,6,0,6,1,0,1.3,383.84
8.969095742099503,0,0,5,0,0,1.0,160.01
13.863539534838083,14,4,2,2,0,1.7,361.34
5.701293171062639,18,2,6,0,1,1.6,187.09
10.518207845291382,9,4,5,1,1,1.8,304.32
13.136607668132866,8,1,6,0,1,1.5,339.93
13.88814242708617,12,1,6,0,0,1.0,232.17
30.912957017174357,23,0,1,0,0,1.0,443.83
15.74125674141353,12,4,1,0,0,1.0,238.92
21.088815453255034,5,0,5,0,0,1.0,339.96
15.007388335808127,7,2,1,0,0,1.0,247.29
4.528295301830262,11,5,1,1,0,1.3,117.32
11.555790194639663,1,5,4,2,0,1.7,304.8
31.21509366400582,15,5,3,0,0,1.0,463.46
6.717812999909482,11,3,3,2,0,1.7,184.32
16.4484205333804,22,6,6,1,0,1.7,430.96
10.898565208039352,17,3,5,0,1,1.6,286.92
23.355776649155494,2,2,3,0,0,1.0,373.26
22.596480545946086,17,1,2,2,1,2.3,769.15
27.00124321266792,10,1,5,1,1,1.8,721.88
17.358922138234576,4,1,5,0,0,1.0,304.5
10.690286282582699,12,0,2,0,0,1.0,184.09
3.952197439205394,9,6,3,1,1,1.8,117.53
24.43546818450731,20,5,2,0,1,2.0,707.54
16.545296942680128,21,0,1,0,0,1.0,264.52
23.548744176490505,14,3,5,0,0,1.0,359.0
23.556100337367486,5,1,4,1,0,1.3,477.27
19.621882880121586,15,1,2,0,0,1.0,310.57
30.97838221468537,22,6,5,1,0,1.7,788.07
23.768264184570047,7,5,6,1,0,1.3,476.81
11.715326195043726,19,6,6,0,1,1.6,285.04
6.601524776897371,2,2,5,0,0,1.0,144.54
24.893683350375383,4,3,2,2,0,1.7,626.02
13.78608982099688,14,5,4,1,0,1.3,288.87
26.68807360816123,2,0,5,1,0,1.3,529.54
16.763870184981904,14,3,1,0,0,1.0,265.6
30.023539404241856,1,5,1,0,0,1.0,456.88
13.745895351870283,11,1,1,0,0,1.0,226.35
24.48446580197679,4,1,4,1,0,1.3,483.28
18.02389889108782,8,0,3,0,1,1.5,403.07
21.43725392565931,21,6,1,0,0,1.4,452.53
30.511885526131802,3,0,2,0,0,1.0,460.23
18.01499909895453,22,3,3,0,0,1.0,293.8
22.233774161943842,20,4,2,2,1,2.3,756.34
21.084862327834223,6,1,4,0,0,1.0,331.7
26.92460679490999,15,1,1,0,0,1.0,406.5
13.759101259340285,12,4,5,1,0,1.3,300.14
13.154881808808415,1,3,1,1,0,1.3,277.27
24.92890785415406,1,2,4,0,0,1.0,381.81
19.933030207364126,8,2,1,1,1,1.8,521.81
22.751417459540562,14,1,1,0,0,1.0,365.03
20.47805574559972,3,2,1,2,0,1.7,525.94
6.375612575397702,16,6,4,0,0,1.0,134.81
21.47567965678872,8,3,1,0,1,1.5,474.0
19.28635875136784,14,2,6,0,0,1.0,318.5
20.790170865675005,0,0,5,1,0,1.3,410.64
13.99957859160994,1,3,5,0,0,1.0,244.54
10.745474880880883,8,4,3,0,1,1.5,260.67
15.068992950451088,10,1,3,0,1,1.5,341.81
3.6916869486964856,18,3,3,0,1,1.6,120.2
5.47286365521907,0,2,3,0,0,1.0,116.83
8.479592385247111,18,3,5,0,1,1.6,234.82
8.173271147991374,8,5,3,0,1,1.5,208.07
20.025475836993678,1,4,2,0,0,1.0,298.18
12.429025801608091,4,5,6,0,0,1.0,227.77
24.98466807861976,16,3,4,1,0,1.3,497.7
18.151862513060383,0,4,6,0,0,1.0,296.62
13.975157968283208,13,4,4,0,0,1.0,243.94
17.82865055585121,11,3,5,1,0,1.3,354.02
18.985036919973854,22,1,4,2,0,1.7,486.95
7.043572896635547,9,6,4,0,1,1.5,193.99
8.111032191107396,18,1,1,0,1,1.6,231.1
32.26551626090986,14,2,3,1,0,1.3,619.57
3.015176245771514,0,5,3,0,0,1.0,64.0
12.01196100776883,0,3,1,0,0,1.0,206.03
21.311103284759618,10,5,5,0,1,1.5,498.59
19.54400600036876,10,5,2,2,1,2.2,621.84
35.0011817791953,4,3,5,1,0,1.3,675.89
22.973553481506762,2,0,2,0,0,1.0,364.62
21.236036745144016,10,1,2,2,1,2.2,699.9
33.36858713787405,3,4,1,0,0,1.0,486.56
23.29700433020246,5,0,5,0,0,1.0,364.15
27.974086192150118,17,3,3,1,1,1.9000000000000001,776.09
16.34036402955906,6,0,6,0,0,1.0,262.63
22.788245673241814,20,1,5,0,1,1.6,552.11
26.562491900856624,23,3,5,0,0,1.0,414.54
18.93434645472405,3,5,6,0,0,1.0,321.46
5.346226955403018,13,5,2,1,0,1.3,111.89
13.252418050245705,7,1,2,0,0,1.0,223.79
17.831967427744367,19,0,3,1,1,1.9000000000000001,503.96
15.4577512446814,10,2,6,0,1,1.5,357.21
19.091418681125344,13,6,6,0,0,1.0,307.11
12.39576487966494,20,4,3,0,1,1.6,315.94
14.490912928510676,2,4,6,2,0,1.7,382.19
14.284264719065401,10,6,2,0,1,1.5,331.85
9.756847735347753,3,6,5,1,0,1.3,217.5
29.50601613011437,8,2,2,0,1,1.5,656.98
25.575530178416294,4,2,4,2,0,1.7,655.82
23.875202780142708,12,2,4,0,0,1.0,370.67
7.03585798851116,19,1,2,1,1,1.9000000000000001,221.95
28.40500477683117,3,3,3,1,0,1.3,553.26
35.22867440782029,6,2,2,1,0,1.3,689.01
24.13310041495854,1,1,5,1,0,1.3,483.11
21.183117073740164,19,5,4,1,1,1.9000000000000001,604.56
18.255027166961554,18,0,1,1,1,1.9000000000000001,517.26
12.125490493398267,6,0,3,0,0,1.0,205.96
19.96179710948905,19,2,1,0,1,1.6,463.58
35.147414710906645,23,0,3,0,0,1.0,524.66
24.00504797808622,20,2,1,1,1,1.9000000000000001,674.79
20.522995251481415,8,0,1,0,1,1.5,463.06
7.925000358933396,18,0,6,1,1,1.9000000000000001,251.48
15.968675271344983,19,3,2,0,1,1.6,403.11
25.980423453652445,1,6,3,1,0,1.3,512.01
31.930661477329213,20,3,6,0,1,1.6,747.82
28.105931816214074,15,0,4,0,0,1.0,418.86
24.86809530553748,5,3,1,0,0,1.0,387.74
13.522676718106322,18,2,2,0,1,1.6,329.71
29.76045617565111,17,4,5,1,1,1.9000000000000001,833.82
13.426293761807328,16,2,3,0,0,1.0,230.35
25.44338770101731,10,3,3,1,1,1.8,679.33
29.045851145203304,22,1,4,0,0,1.0,457.28
16.224891788382998,3,6,1,1,0,1.3,325.96
1.581897729526001,23,0,2,0,0,1.0,58.59
11.12557077912538,7,3,1,0,0,1.0,184.4
17.491093932221375,23,5,2,0,0,1.4,374.58
12.97353656443765,17,5,4,1,1,1.9000000000000001,389.51
21.798095026614448,12,6,1,1,0,1.3,436.13
2.222224519865239,20,6,5,0,1,2.0,89.79
17.53575559841862,7,3,4,2,0,1.7,449.17
22.104841622415567,9,3,4,0,1,1.5,503.88
33.24722085934916,17,5,3,0,1,1.6,785.43
27.989192565987246,17,6,2,0,1,1.6,651.17
18.737563125159504,16,2,6,0,0,1.0,299.9
11.768907911775598,15,6,1,0,0,1.0,201.09
9.377259374438575,5,0,2,0,0,1.0,171.07
11.040688213738298,13,4,4,0,0,1.0,195.72
19.480830140348154,4,5,1,1,0,1.3,385.28
30.46297887015488,14,5,5,0,0,1.0,458.48
21.03685432218836,12,5,2,0,0,1.0,325.53
6.372791746956498,15,6,2,0,0,1.0,131.32
17.8903573313679,15,6,5,0,0,1.0,297.8
9.375099735615759,16,3,6,0,0,1.0,166.37
27.828526485433585,23,6,6,0,0,1.4,600.18
6.565274816273307,23,1,4,0,0,1.0,123.78
21.798792492605674,4,5,6,0,0,1.0,348.39
19.108761648642922,10,0,2,0,1,1.5,426.88
12.688571813928244,14,6,3,0,0,1.0,227.19
13.13927837128472,2,6,3,1,0,1.3,281.93
3.574957218340128,7,4,1,0,0,1.0,83.55
25.55599189309873,2,5,5,0,0,1.0,394.4
9.90283886817907,3,1,4,1,0,1.3,235.64
14.06347004505787,13,5,3,0,0,1.0,237.05
28.234395229191303,22,6,1,1,0,1.7,720.29
7.936018060193312,22,4,1,0,0,1.0,144.31
2.809599645224003,19,4,6,1,1,1.9000000000000001,118.17
4.929669889686842,5,5,2,0,0,1.0,109.71
21.909434464571387,23,6,4,0,0,1.4,468.96
11.853699714758383,22,0,6,0,0,1.0,210.1
12.101547389579208,3,2,6,0,0,1.0,214.48
28.06752601159297,11,1,3,1,0,1.3,553.83
15.708139595590556,1,5,5,0,0,1.0,253.75
20.250488811883475,17,3,6,0,1,1.6,495.88
26.86634352412097,13,4,2,0,0,1.0,406.13
15.913525584143724,7,1,3,0,0,1.0,263.98
16.262724940750477,7,0,1,1,0,1.3,328.16
19.99194102179935,11,1,6,0,0,1.0,317.5
17.769518599224543,0,3,5,1,0,1.3,374.96
29.741811431255734,0,3,1,0,0,1.0,457.85
11.16562200821924,3,0,6,0,0,1.0,207.81
22.46523217648661,16,1,2,0,0,1.0,358.99
25.485162460934113,9,5,5,0,1,1.5,579.9
11.261940979331664,0,2,5,0,0,1.0,203.06
8.823271443580348,10,2,2,0,1,1.5,217.92
28.355892195852434,20,5,1,2,1,2.7,1114.63
12.076030796247155,16,4,6,2,0,1.7,330.83
5.442544395729501,9,5,5,0,1,1.5,149.83
23.094555187051256,5,6,4,0,0,1.0,364.84
3.529752921621716,3,4,4,2,0,1.7,119.18
19.167796640363292,12,1,6,1,0,1.3,398.31
13.841500605362029,10,5,1,0,1,1.5,328.88
16.81329934176128,4,6,5,0,0,1.0,282.4
17.386349318419683,13,4,1,1,0,1.3,337.18
3.1509300608183546,1,3,4,0,0,1.0,68.24
13.57519560367686,2,0,5,0,0,1.0,231.73
22.191562372843624,2,4,5,0,0,1.0,352.39
9.17100572032527,10,5,6,0,1,1.5,245.29
17.328186834769056,8,2,6,0,1,1.5,401.12
17.499585361027336,18,5,6,0,1,1.6,426.41
5.454179559152744,9,3,6,2,1,2.2,204.17
30.897722216333705,20,6,1,1,1,2.3,1018.44
8.153642253938955,5,2,5,0,0,1.0,150.32
18.5290995726604,21,4,1,0,0,1.0,282.13
20.20133860242229,5,5,3,1,0,1.3,404.45
13.49797950935584,0,4,3,0,0,1.0,225.3
24.85109001164935,21,6,4,0,0,1.4,519.69
7.968770791725529,0,3,4,1,0,1.3,175.23
17.674238098707523,21,2,2,0,0,1.0,272.54
4.375889509535216,21,0,3,0,0,1.0,78.3
22.662551224180383,18,0,3,1,1,1.9000000000000001,633.29
22.12180721525047,2,6,6,0,0,1.0,348.01
13.765928124378586,5,3,6,1,0,1.3,276.4
25.553491033120864,1,5,2,0,0,1.0,402.96
11.562713538956114,14,4,1,2,0,1.7,314.55
8.071652879254614,11,5,3,1,0,1.3,181.53
26.09890118716536,20,3,6,2,1,2.3,866.0
13.001209987633079,9,2,3,1,1,1.8,372.65
13.902628358364936,18,0,4,0,1,1.6,345.78
18.70322275314225,20,4,2,2,1,2.3,623.68
9.525013921745416,12,2,2,1,0,1.3,197.36
19.980747060262136,2,0,4,0,0,1.0,313.52
6.99627618277413,17,0,3,0,1,1.6,185.11
34.29720357012571,19,1,5,0,1,1.6,803.04
11.681586507949472,4,4,2,0,0,1.0,181.69
33.733214916151454,21,3,3,0,0,1.0,519.69
27.407862400831004,12,1,1,1,0,1.3,538.54
13.681216868460977,13,0,2,0,0,1.0,219.41
25.800060446396344,14,4,4,0,0,1.0,406.09
32.206644192587824,17,6,2,1,1,1.9000000000000001,886.95
9.068129025162536,13,6,4,0,0,1.0,165.19
3.3475038701446773,18,4,1,0,1,1.6,97.4
12.649676145296615,2,1,3,0,0,1.0,217.31
7.720949719871882,21,2,4,0,0,1.0,152.56
17.218150623892345,0,2,4,0,0,1.0,280.84
16.129043225151545,22,6,6,2,0,2.0999999999999996,511.97
27.166017438867534,23,3,1,1,0,1.3,510.47
2.2828293463376284,6,4,5,0,0,1.0,78.86
16.29092809310912,19,5,2,2,1,2.3,556.95
3.6331561176049476,6,1,6,0,0,1.0,86.64
7.064840517889977,16,0,5,0,0,1.0,133.95
21.80191663150945,14,2,2,0,0,1.0,341.45
9.914254901784021,12,1,1,0,0,1.0,161.03
15.071240375761802,23,3,1,2,0,1.7,394.1
14.61688732406878,14,3,5,1,0,1.3,304.0
22.2781785665849,2,5,1,1,0,1.3,431.76
15.454430317110395,16,4,3,2,0,1.7,397.46
5.348093297508353,15,3,5,0,0,1.0,117.67
18.966414468937767,21,3,4,1,0,1.3,363.35
17.004972348921747,0,5,4,0,0,1.0,270.94
14.124130313305981,23,5,1,2,0,2.0999999999999996,452.41
19.151019652456284,13,2,1,0,0,1.0,299.27
5.026619614693088,2,2,2,0,0,1.0,114.07
27.23714444580747,19,3,5,0,1,1.6,651.2
19.286128687079866,21,6,6,0,0,1.4,414.72
14.336590307500964,3,5,5,0,0,1.0,238.79
23.16391305417511,23,6,3,0,0,1.4,491.17
21.98118450422325,8,4,4,0,1,1.5,493.13
19.288178187561886,20,2,4,0,1,1.6,474.92
20.064805573733192,0,2,3,0,0,1.0,331.46
1.9885488504104845,23,5,2,0,0,1.4,63.64
24.596478059408778,13,6,3,0,0,1.0,385.35
24.88222022992989,12,3,2,0,0,1.0,376.14
17.543923771270862,14,4,2,0,0,1.0,274.12
28.805564086805383,17,6,6,0,1,1.6,684.24
22.39437477266249,15,6,2,0,0,1.0,342.75
21.29859034104419,5,3,1,0,0,1.0,335.32
26.632446259084393,21,0,1,1,0,1.3,517.1
25.188920951914508,15,0,2,1,0,1.3,490.9
11.821929333953609,10,6,3,2,1,2.2,402.96
16.95086644612655,6,5,3,0,0,1.0,276.63
18.726970648064377,8,4,3,0,1,1.5,429.1
5.170115044896953,0,0,1,2,0,1.7,163.06
12.596786906183635,9,5,6,0,1,1.5,307.31
19.948491777271496,7,4,2,0,0,1.0,330.18
24.971225683639013,10,0,4,1,1,1.8,659.96
5.863128271682053,4,1,3,0,0,1.0,106.09
13.469470742572975,5,2,6,1,0,1.3,288.67
16.786968075304245,23,5,1,0,0,1.4,368.32
12.790732726568505,23,6,5,0,0,1.4,287.99
17.504597702801256,11,3,2,0,0,1.0,272.49
24.94094404795448,10,4,3,0,1,1.5,559.8
7.215787191818528,6,0,1,1,0,1.3,161.31
10.333462644704106,6,6,5,1,0,1.3,226.56
23.4047883413973,11,1,2,0,0,1.0,355.44
27.4029666549426,11,0,4,0,0,1.0,417.5
16.849525172334832,0,1,2,1,0,1.3,348.32
21.52886395873578,23,3,2,1,0,1.3,436.01
13.239450174744864,18,2,3,0,1,1.6,331.25
20.128239613911045,20,6,6,1,1,2.3,681.41
20.346036992392776,3,2,2,2,0,1.7,510.2
22.783290542866602,18,1,5,0,1,1.6,540.26
14.13845196990287,20,5,5,2,1,2.7,581.61
11.699548670338936,18,6,2,1,1,1.9000000000000001,346.58
7.048154575157248,10,0,2,1,1,1.8,210.06
6.654843175392945,8,2,6,0,1,1.5,188.85
2.5153867048564917,12,0,5,1,0,1.3,89.06
5.801064860458139,21,4,5,0,0,1.0,101.7
2.3581681225233417,18,0,3,1,1,1.9000000000000001,92.96
25.740667152207937,4,5,4,0,0,1.0,398.03
29.512825766563434,10,4,5,0,1,1.5,673.95
10.459182573369109,23,4,4,1,0,1.3,241.54
18.47425617954949,2,2,4,0,0,1.0,279.02
7.993118004419128,4,4,5,1,0,1.3,175.31
16.855761801054683,12,0,6,1,0,1.3,349.93
9.357296740347675,13,6,6,1,0,1.3,217.34
8.08414443517092,12,3,3,0,0,1.0,143.91
10.822099706822996,1,5,2,2,0,1.7,295.71
20.050347296525356,1,0,6,1,0,1.3,401.6
36.30528887642615,17,1,1,0,1,1.6,840.5
12.799306347136215,5,6,2,0,0,1.0,204.27
10.19349932393732,18,1,1,2,1,2.3,349.29
4.892443958072996,9,0,5,0,1,1.5,138.7
16.760307927209706,20,1,2,0,1,1.6,418.47
